course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
https://unica.vn/chinh-phuc-600-tu-vung-tieng-trung-hsk-1-2-3,Chinh phục 600 từ vựng Tiếng Trung HSK 1-2-3, Phan Diệu Linh,700.000,399.000,729,4.7,3 phần,61 bài giảng,08 giờ 07 phút,"Nhanh chóng nắm được 600+ từ vựng HSK 1-2-3. Nhớ ngữ nghĩa, cách dùng đặt câu. Luyện viết chữ đúng chuẩn. Có đủ vốn từ vựng và kiến thức để tự tin giao tiếp với người Trung. Tạo nền tảng vững chắc để học viên luyện chuyên sâu. Nâng cao trình độ tiếng Hán cho các bạn mới bắt đầu học tiếng Trung",Tiếng Trung
https://unica.vn/chien-luoc-tang-diem-ky-thi-ielts,Chiến lược tăng điểm kỳ thi IELTS,Bùi Đức Tiến,700.000,499.000,45,5.0,4 phần,52 bài giảng,11 giờ 16 phút,"Thành thạo các chiến lược cần có để luyện các phần của bài thi IELTS. Thực hành từng phần ngay trên mạng và biết mình làm đúng hay sai mà không phải tra đáp án. Phát triển kỹ năng quan trọng, không chỉ phục vụ cho việc thi mà còn cho giao tiếp và sử dụng tiếng Anh trong công việc sau này. Mở rộng vốn từ và củng cố ngữ pháp tiếng Anh. Nội dung tiêu chuẩn quốc tế. Chương trình chuẩn hoá, giáo viên có trình độ chuyên môn cao và nhiều kinh nghiệm","Tiếng Anh, Ielts"
https://unica.vn/luyen-phat-am-chuan-tu-a-z,Luyện phát âm chuẩn từ A-Z,Trung tâm ECE,800.000,499.000,196,4.9,3 phần,46 bài giảng,10 giờ 11 phút,"Học được cách phát âm của 16 nguyên âm và 24 phụ âm trong tiếng Anh.. Phân biệt được hơn 20 cặp âm tương tự dễ gây nhầm lẫn.. Học hơn 1000 từ vựng phục vụ cho giao tiếp hàng ngày.. Nắm vững các nguyên tắc nhấn trọng âm của từ và câu.. Phát âm tiếng Anh theo giọng Mỹ với ngữ điệu tự nhiên nhờ vào những nguyên tắc nối âm, ngắt câu…. Tự tin giao tiếp với người bản xứ","Tiếng Anh, Phát âm tiếng Anh"
https://unica.vn/tu-hoc-tieng-han-trong-3-thang,Tự học Tiếng Hàn trong 3 tháng, Nguyễn Thị Trang (Trang Korean),800.000,299.000,294,4.9,4 phần,58 bài giảng,12 giờ 28 phút,"Nền tảng kiến thức, trình độ cơ bản vững chắc về tiếng Hàn.. Nắm chắc bảng chữ cái tiếng Hàn, cách đọc, phiên âm, viết chữ. Biết cách giới thiệu bản thân và thuộc các cấu trúc ngữ pháp thông dụng. Biết được lộ trình, phương pháp, cách học tiếng Hàn nhanh, hiệu quả.. Tự học ở nhà để đạt được trình độ cao hơn mà khỏi cần đến trung tâm.. Tiết kiệm được thời gian công sức và tiền bạc khi học tiếng Hàn",Tiếng Hàn
https://unica.vn/chinh-phuc-tieng-trung-that-don-gian,Chinh phục Tiếng Trung thật đơn giản,Nguyễn Phương Anh,800.000,299.000,55,5.0,15 phần,60 bài giảng,05 giờ 02 phút,"Biết cách viết chữ Hán, nâng cao từ vựng. Nắm được ngữ pháp cơ bản, các mẫu câu thông dụng. Tự tin giao tiếp cơ bản khi gặp người Trung Quốc ở bất cứ đâu.. Tăng cơ hội việc làm trong các công ty Trung Quốc. Nền tảng tốt để học tiếp và sang Trung Quốc du học, công tác hoặc du lịch. Giúp bạn dễ dàng tự học tiếng Trung nâng cao tại nhà",Tiếng Trung
https://unica.vn/tieng-anh-cho-nguoi-viet-season-3-ky-thuat-noi-cau-connected-speech,Tiếng Anh cho người Việt - Season 3: Kỹ thuật nói câu (Connected Speech),Phan Thế Dũng,900.000,399.000,110,5.0,10 phần,49 bài giảng,08 giờ 24 phút,"Tự mình nói mọi câu Tiếng Anh theo đúng lối nói của người bản địa. Biết cách nói diễn cảm (formal style) và cách nói suồng sã thoải mái. Tăng khả năng nghe tiếng Anh. Tự tin giao tiếp với người bản ngữ. Có động lực, yêu thích học và nói tiếng Anh. Khắc phục tối đa hạn chế do thiếu điều kiện tiếp xúc người bản địa",Tiếng Anh
https://unica.vn/tieng-anh-cho-nguoi-viet-season-2-cau-va-tu-duy-cu-phap,Tiếng Anh cho người Việt - Season 2: Câu và tư duy cú pháp,Phan Thế Dũng,900.000,299.000,165,5.0,31 phần,221 bài giảng,30 giờ 06 phút,"Được trang bị kiến thức cú pháp đầy đủ. Dễ dàng làm các dạng bài thi đọc hiểu. Nâng cao khả năng dịch Anh - Việt. Có hứng thú học tiếng Anh, cải thiện khả năng viết câu.. Nắm vững thành phần câu, cách thức tổ chức câu của người bản địa. Nâng cao khả năng nói tiếng Anh",Tiếng Anh
https://unica.vn/tu-hoc-tieng-han-that-de-so-cap-2,Tự học tiếng Hàn thật dễ - Sơ cấp 2,Nguyễn Văn Khánh,800.000,299.000,3538,4.7,15 phần,57 bài giảng,09 giờ 06 phút,Mở rộng vốn từ vựng tiếng Hàn. Hiểu và nắm vững các ngữ pháp trong mỗi bài. Kỹ năng tự đặt câu. Luyện phát âm chuẩn giọng Seoul. Phản ứng nhanh khi giao tiếp tiếng Hàn. Thi đỗ TOPIK cấp 2,"Tiếng Hàn, Tiếng Hàn Sơ Cấp"
https://unica.vn/tieng-anh-cho-nguoi-viet-season-1-noi-chuan-cap-do-tu,Tiếng Anh cho người Việt - Season 1: Nói chuẩn cấp độ từ,Phan Thế Dũng,900.000,299.000,209,5.0,3 phần,57 bài giảng,07 giờ 02 phút,Học 44 nguyên phụ âm tiếng Anh. Tự mình phát âm chuẩn như người bản địa. Nhìn phiên âm của bất kỳ từ nào đều nói chuẩn. Học xong có thể hướng dẫn lại cho người khác. Nắm chắc kiến thức và thực hành nhuần nhuyễn. Tạo nền tảng cho việc nói câu tiếng Anh chuẩn về sau,Tiếng Anh
https://unica.vn/giao-tiep-tieng-anh-chuyen-nghiep-cho-nguoi-lam-kinh-doanh,Giao tiếp tiếng Anh chuyên nghiệp cho người làm kinh doanh,Lan Bercu,700.000,299.000,982,4.9,6 phần,36 bài giảng,02 giờ 17 phút,"Tự tin tương tác trong bất kỳ hoàn cảnh nào. Phát âm chuẩn, nghe và nói phản xạ nhanh như người bản ngữ. Xây dựng hình ảnh chuyên nghiệp, thuyết phục khi giao tiếp tiếng Anh chuyên nghiệp.. Tự tin bắt đầu một cuộc giao tiếp, kết nối tại sự kiện, môi trường chuyên nghiệp. Sở hữu một thần thái và sự thu hút mạnh mẽ với tiếng Anh tự nhiên.. Chủ động và đóng vai trò lãnh đạo ""key"" trong các cuộc phỏng vấn, hội họp và sự kiện","Tiếng Anh giao tiếp, Tiếng Anh"
https://unica.vn/tieng-trung-ung-dung-thuc-hanh-cap-toc-cao-cap,Tiếng Trung ứng dụng thực hành cấp tốc (Cao cấp),Nguyễn Danh Vân,800.000,299.000,815,5.0,1 phần,20 bài giảng,08 giờ 11 phút,"Nâng cao vốn từ vựng, ngữ âm. Nắm được các cấu trúc ngữ pháp trong Tiếng Trung. Tự tin giao tiếp với người Trung Quốc. Tham gia kỳ thi lấy chứng chỉ HSK",Tiếng Trung
https://unica.vn/tieng-trung-ung-dung-thuc-hanh-cap-toc-trung-cap,Tiếng Trung ứng dụng thực hành cấp tốc (Trung cấp),Nguyễn Danh Vân,800.000,299.000,861,4.7,1 phần,29 bài giảng,07 giờ 57 phút,"Nâng cao vốn từ vựng, ngữ âm. Nắm được các cấu trúc ngữ pháp trong Tiếng Trung. Tự tin giao tiếp với người Trung Quốc","Tiếng Trung, Tiếng Trung trung cấp"
https://unica.vn/ngu-phap-tieng-anh-co-ban,Ngữ pháp Tiếng Anh cơ bản,Trần Thị Thanh Tâm,700.000,299.000,187,4.9,4 phần,34 bài giảng,03 giờ 42 phút,"Củng cổ kiến thức Ngữ pháp Tiếng Anh cơ bản. Nắm vững cách phân loại và sử dụng linh hoạt 12 thì cơ bản. Hiểu rõ bản chất của các loại câu và cách vận dụng trong thực tế giao tiếp. Nhanh chóng, dễ dàng nhận diện và chuyển đổi linh hoạt các cấu trúc.. Tổng hợp, xen kẽ hợp lý các cấu trúc ngữ pháp trong văn viết và giao tiếp. Nền tảng cơ bản để tham gia các kỳ thi lấy chứng chỉ Tiếng Anh","Tiếng Anh, Ngữ pháp tiếng Anh"
https://unica.vn/lo-trinh-chinh-phuc-tieng-anh-toan-dien-cho-nguoi-mat-goc,Lộ trình chinh phục tiếng anh toàn diện cho người mất gốc,Ngọc Ánh,700.000,299.000,245,4.9,6 phần,91 bài giảng,08 giờ 40 phút,"Biết cách xây dựng lộ trình học tiếng anh một cách khoa học và phù hợp với bản thân.. Nắm rõ được cách phát âm tiếng anh chuẩn như người bản ngữ. Áp dụng thành công các phương pháp gia tăng vốn từ vựng siêu nhanh, nhớ lâu. Thực hành những tình huống giao tiếp thông dụng nhất trong cuộc sống và công việc. Có được nền tảng tiếng anh toàn diện: phát âm, ngữ pháp, từ vựng, giao tiếp. Được truyền cảm hứng và động lực để chinh phục được tiếng Anh.",Tiếng Anh
https://unica.vn/thanh-thao-tieng-anh-giao-tiep-noi-cong-so-chi-trong-3-thang,Thành thạo Tiếng Anh giao tiếp nơi công sở chỉ trong 3 tháng,Đặng Thanh Kiệt,1.000.000,299.000,98,4.8,6 phần,49 bài giảng,06 giờ 40 phút,Lấy lại được nền tảng Tiếng Anh giao tiếp văn phòng.. Học thuộc và áp dụng được hơn 3000 từ vựng tiếng Anh văn phòng.. Làm việc với đối tác nước ngoài một cách chuyên nghiệp.. Tự tin nói chuyện với Sếp hoặc đồng nghiệp là người nước ngoài.. Không còn lo sợ khi đi công tác ở nước ngoài nữa. Dễ dàng trúng tuyển và làm việc tại các công ty nước ngoài,"Tiếng Anh giao tiếp, Tiếng Anh"
https://unica.vn/tu-hoc-tieng-han-trong-3-thang,Tự học Tiếng Hàn trong 3 tháng, Nguyễn Thị Trang (Trang Korean),800.000,299.000,294,4.9,4 phần,58 bài giảng,12 giờ 28 phút,"Nền tảng kiến thức, trình độ cơ bản vững chắc về tiếng Hàn.. Nắm chắc bảng chữ cái tiếng Hàn, cách đọc, phiên âm, viết chữ. Biết cách giới thiệu bản thân và thuộc các cấu trúc ngữ pháp thông dụng. Biết được lộ trình, phương pháp, cách học tiếng Hàn nhanh, hiệu quả.. Tự học ở nhà để đạt được trình độ cao hơn mà khỏi cần đến trung tâm.. Tiết kiệm được thời gian công sức và tiền bạc khi học tiếng Hàn",Tiếng Hàn
https://unica.vn/chinh-phuc-tieng-trung-that-don-gian,Chinh phục Tiếng Trung thật đơn giản,Nguyễn Phương Anh,800.000,299.000,55,5.0,15 phần,60 bài giảng,05 giờ 02 phút,"Biết cách viết chữ Hán, nâng cao từ vựng. Nắm được ngữ pháp cơ bản, các mẫu câu thông dụng. Tự tin giao tiếp cơ bản khi gặp người Trung Quốc ở bất cứ đâu.. Tăng cơ hội việc làm trong các công ty Trung Quốc. Nền tảng tốt để học tiếp và sang Trung Quốc du học, công tác hoặc du lịch. Giúp bạn dễ dàng tự học tiếng Trung nâng cao tại nhà",Tiếng Trung
https://unica.vn/tieng-anh-cho-nguoi-viet-season-3-ky-thuat-noi-cau-connected-speech,Tiếng Anh cho người Việt - Season 3: Kỹ thuật nói câu (Connected Speech),Phan Thế Dũng,900.000,399.000,110,5.0,10 phần,49 bài giảng,08 giờ 24 phút,"Tự mình nói mọi câu Tiếng Anh theo đúng lối nói của người bản địa. Biết cách nói diễn cảm (formal style) và cách nói suồng sã thoải mái. Tăng khả năng nghe tiếng Anh. Tự tin giao tiếp với người bản ngữ. Có động lực, yêu thích học và nói tiếng Anh. Khắc phục tối đa hạn chế do thiếu điều kiện tiếp xúc người bản địa",Tiếng Anh
https://unica.vn/tieng-anh-cho-nguoi-viet-season-2-cau-va-tu-duy-cu-phap,Tiếng Anh cho người Việt - Season 2: Câu và tư duy cú pháp,Phan Thế Dũng,900.000,299.000,165,5.0,31 phần,221 bài giảng,30 giờ 06 phút,"Được trang bị kiến thức cú pháp đầy đủ. Dễ dàng làm các dạng bài thi đọc hiểu. Nâng cao khả năng dịch Anh - Việt. Có hứng thú học tiếng Anh, cải thiện khả năng viết câu.. Nắm vững thành phần câu, cách thức tổ chức câu của người bản địa. Nâng cao khả năng nói tiếng Anh",Tiếng Anh
https://unica.vn/tu-hoc-tieng-han-that-de-so-cap-2,Tự học tiếng Hàn thật dễ - Sơ cấp 2,Nguyễn Văn Khánh,800.000,299.000,3538,4.7,15 phần,57 bài giảng,09 giờ 06 phút,Mở rộng vốn từ vựng tiếng Hàn. Hiểu và nắm vững các ngữ pháp trong mỗi bài. Kỹ năng tự đặt câu. Luyện phát âm chuẩn giọng Seoul. Phản ứng nhanh khi giao tiếp tiếng Hàn. Thi đỗ TOPIK cấp 2,"Tiếng Hàn, Tiếng Hàn Sơ Cấp"
https://unica.vn/tieng-anh-cho-nguoi-viet-season-1-noi-chuan-cap-do-tu,Tiếng Anh cho người Việt - Season 1: Nói chuẩn cấp độ từ,Phan Thế Dũng,900.000,299.000,209,5.0,3 phần,57 bài giảng,07 giờ 02 phút,Học 44 nguyên phụ âm tiếng Anh. Tự mình phát âm chuẩn như người bản địa. Nhìn phiên âm của bất kỳ từ nào đều nói chuẩn. Học xong có thể hướng dẫn lại cho người khác. Nắm chắc kiến thức và thực hành nhuần nhuyễn. Tạo nền tảng cho việc nói câu tiếng Anh chuẩn về sau,Tiếng Anh
https://unica.vn/giao-tiep-tieng-anh-chuyen-nghiep-cho-nguoi-lam-kinh-doanh,Giao tiếp tiếng Anh chuyên nghiệp cho người làm kinh doanh,Lan Bercu,700.000,299.000,982,4.9,6 phần,36 bài giảng,02 giờ 17 phút,"Tự tin tương tác trong bất kỳ hoàn cảnh nào. Phát âm chuẩn, nghe và nói phản xạ nhanh như người bản ngữ. Xây dựng hình ảnh chuyên nghiệp, thuyết phục khi giao tiếp tiếng Anh chuyên nghiệp.. Tự tin bắt đầu một cuộc giao tiếp, kết nối tại sự kiện, môi trường chuyên nghiệp. Sở hữu một thần thái và sự thu hút mạnh mẽ với tiếng Anh tự nhiên.. Chủ động và đóng vai trò lãnh đạo ""key"" trong các cuộc phỏng vấn, hội họp và sự kiện","Tiếng Anh giao tiếp, Tiếng Anh"
https://unica.vn/tieng-trung-ung-dung-thuc-hanh-cap-toc-cao-cap,Tiếng Trung ứng dụng thực hành cấp tốc (Cao cấp),Nguyễn Danh Vân,800.000,299.000,815,5.0,1 phần,20 bài giảng,08 giờ 11 phút,"Nâng cao vốn từ vựng, ngữ âm. Nắm được các cấu trúc ngữ pháp trong Tiếng Trung. Tự tin giao tiếp với người Trung Quốc. Tham gia kỳ thi lấy chứng chỉ HSK",Tiếng Trung
https://unica.vn/tieng-trung-ung-dung-thuc-hanh-cap-toc-trung-cap,Tiếng Trung ứng dụng thực hành cấp tốc (Trung cấp),Nguyễn Danh Vân,800.000,299.000,861,4.7,1 phần,29 bài giảng,07 giờ 57 phút,"Nâng cao vốn từ vựng, ngữ âm. Nắm được các cấu trúc ngữ pháp trong Tiếng Trung. Tự tin giao tiếp với người Trung Quốc","Tiếng Trung, Tiếng Trung trung cấp"
https://unica.vn/ngu-phap-tieng-anh-co-ban,Ngữ pháp Tiếng Anh cơ bản,Trần Thị Thanh Tâm,700.000,299.000,187,4.9,4 phần,34 bài giảng,03 giờ 42 phút,"Củng cổ kiến thức Ngữ pháp Tiếng Anh cơ bản. Nắm vững cách phân loại và sử dụng linh hoạt 12 thì cơ bản. Hiểu rõ bản chất của các loại câu và cách vận dụng trong thực tế giao tiếp. Nhanh chóng, dễ dàng nhận diện và chuyển đổi linh hoạt các cấu trúc.. Tổng hợp, xen kẽ hợp lý các cấu trúc ngữ pháp trong văn viết và giao tiếp. Nền tảng cơ bản để tham gia các kỳ thi lấy chứng chỉ Tiếng Anh","Tiếng Anh, Ngữ pháp tiếng Anh"
https://unica.vn/lo-trinh-chinh-phuc-tieng-anh-toan-dien-cho-nguoi-mat-goc,Lộ trình chinh phục tiếng anh toàn diện cho người mất gốc,Ngọc Ánh,700.000,299.000,245,4.9,6 phần,91 bài giảng,08 giờ 40 phút,"Biết cách xây dựng lộ trình học tiếng anh một cách khoa học và phù hợp với bản thân.. Nắm rõ được cách phát âm tiếng anh chuẩn như người bản ngữ. Áp dụng thành công các phương pháp gia tăng vốn từ vựng siêu nhanh, nhớ lâu. Thực hành những tình huống giao tiếp thông dụng nhất trong cuộc sống và công việc. Có được nền tảng tiếng anh toàn diện: phát âm, ngữ pháp, từ vựng, giao tiếp. Được truyền cảm hứng và động lực để chinh phục được tiếng Anh.",Tiếng Anh
https://unica.vn/thanh-thao-tieng-anh-giao-tiep-noi-cong-so-chi-trong-3-thang,Thành thạo Tiếng Anh giao tiếp nơi công sở chỉ trong 3 tháng,Đặng Thanh Kiệt,1.000.000,299.000,98,4.8,6 phần,49 bài giảng,06 giờ 40 phút,Lấy lại được nền tảng Tiếng Anh giao tiếp văn phòng.. Học thuộc và áp dụng được hơn 3000 từ vựng tiếng Anh văn phòng.. Làm việc với đối tác nước ngoài một cách chuyên nghiệp.. Tự tin nói chuyện với Sếp hoặc đồng nghiệp là người nước ngoài.. Không còn lo sợ khi đi công tác ở nước ngoài nữa. Dễ dàng trúng tuyển và làm việc tại các công ty nước ngoài,"Tiếng Anh giao tiếp, Tiếng Anh"
https://unica.vn/5-chia-khoa-tu-vung-tieng-anh-dinh-cao,5 chìa khóa từ vựng Tiếng Anh đỉnh cao, Bích Nguyên (Jaddy Nguyễn),600.000,499.000,202,4.8,2 phần,17 bài giảng,02 giờ 10 phút,"Hiểu rõ cách não bộ xử lý thông tin và học tập ngôn ngữ hiệu quả. Cung cấp các phương pháp giúp học viên thuộc từ vựng Tiếng Anh tại lớp. Thành thạo 5 chìa khoá học từ vựng đỉnh cao, nhớ 50 – 100 từ vựng mỗi ngày. Phát triển khả năng tư duy sáng tạo trong Tiếng Anh của học viên. Sở hữu các bí quyết tăng tốc học ngôn ngữ hiệu quả trong thời gian ngắn. Kích hoạt niềm tin và sự hứng thú trong việc học ngôn ngữ","Tiếng Anh, Từ vựng tiếng anh"
https://unica.vn/luyen-thi-topik-ii,Luyện thi Topik II,Châu Thùy Trang,2.500.000,1.900.000,678,4.1,2 phần,56 bài giảng,30 giờ 23 phút,"Khóa học sẽ giúp bạn ôn lại một số từ vựng cần nắm khi thi Topik II, ôn lại tất cả các cấu trúc ngữ pháp khi thi Topik II, đặc biệt là luyện giải đề thi với 16 dạng câu thường gặp trong Topik II.. Chuẩn bị kiến thức nền tảng cho kỳ thi Topik II cấp 3-4-5. Ngữ pháp tiến Hàn nắm trọn bộ. Phát âm chuẩn như người bản xứ. Được nắm cách giải đề thông minh và nhanh nhất. Biết mẹo tránh các câu hỏi bẫy",Tiếng Hàn
https://unica.vn/tieng-trung-du-lich,Tiếng Trung du lịch,Trần Thu Hiền và Nguyễn Thanh Thúy,800.000,599.000,24,5.0,2 phần,28 bài giảng,03 giờ 58 phút,"Khóa học sẽ cung cấp cho các bạn những mẫu câu, những từ vựng thiết yếu trong một chuyến đi du lịch.. Giúp bạn tự đi du lịch Trung Quốc mà không cần hướng dẫn viên.. Bạn có thể tự mình giao tiếp với người bản địa các chủ đề như: hỏi đường, mua bán, đặt vé tàu, đặt phòng khách sạn, đi taxi, mua vé tham quan.... Để có một chuyến du lịch đến đất nước Trung Quốc có rất nhất cảnh đẹp và nổi tiếng, bạn không nên bỏ qua khóa học tuyệt vời này.",Tiếng Trung
https://unica.vn/luyen-phan-xa-giao-tiep-tieng-anh-chuyen-sau-part-2,Luyện phản xạ giao tiếp Tiếng Anh chuyên sâu (Phần 2),Vũ Thùy Linh (Linh Vũ),1.000.000,799.000,507,4.8,2 phần,41 bài giảng,12 giờ 32 phút,"Hiểu sâu và làm chủ toàn bộ VỐN TỪ VỰNG thông dụng (3000 từ) và cách dùng của các loại từ trong tiếng Anh (Cách sử dụng động từ, danh từ, tính từ, giới từ, trạng từ…).. Luôn luôn tự tin giao tiếp tiếng Anh vì đã có vốn từ vựng phong phú và biết cách dùng chúng trong những ngữ cảnh cụ thể.. Nắm rõ BẢN CHẤT toàn bộ NGỮ PHÁP tiếng Anh: các thì tiếng Anh, thể chủ động, bị động, cách dùng các cụm Cách sử dụng động từ, thành ngữ…. Phát âm chuẩn tiếng Anh, ngữ điệu tự nhiên, lôi cuốn khi giao tiếp tiếng Anh.. Tự tin khi tham gia các kỳ thi, phỏng vấn, thuyết trình và giao dịch với đối tác nước ngoài.. Có thể học tập và tiếp cận với các thông tin mới, mở rộng kiến thức một các thuận tiện nhất.. Sử dụng tiếng Anh để giải trí: nghe nhạc, xem phim, đi du lịch nước ngoài…. Tham gia các chương trình học của các thầy giáo, diễn giả người nước ngoài mà không cần phiên dịch.","Tiếng Anh giao tiếp, Tiếng Anh"
https://unica.vn/tron-bo-ngu-phap-tieng-anh-cho-moi-doi-tuong,Trọn bộ ngữ pháp Tiếng Anh cho mọi đối tượng,Hằng Nga,1.000.000,799.000,61,4.9,8 phần,28 bài giảng,08 giờ 09 phút,"Học viên sở hữu một hệ thống kiến thức ngữ pháp cực kỳ chắc chắn và đầy đủ.. Tư duy việc học ngữ pháp Tiếng Anh logic, dễ hiểu.. Học tiếng Anh như học Toán - Không còn phải học thuộc lòng quá nhiều.. Sau khóa học, học viên có thể tự tin viết luận, giao tiếp và tham gia các kỳ thi như: thi đại học, thi lấy chứng chỉ quốc tế TOEIC, IELTS,...","Tiếng Anh, Ngữ pháp tiếng Anh"
https://unica.vn/survival-english,SURVIVAL ENGLISH 	,Vicky Trần,700.000,399.000,17,5.0,6 phần,32 bài giảng,03 giờ 06 phút,"Chủ động giao tiếp trong những tình huống thực tế bằng Tiếng Anh.. Bạn sẽ tự tin hơn với gần 100 từ vựng được tích hợp trong bài.. Không còn cảm giác ""ngại"" và ""sợ"" nói tiếng Anh. Mang 1 nguồn cảm hứng mới khi học Phát Âm cùng Vicky. Phát âm chưa bao giờ là nỗi sợ!",Tiếng Anh
https://unica.vn/chinh-phuc-dinh-cao-hsk-5,Chinh phục đỉnh cao HSK 5,Nguyễn Danh Vân,800.000,599.000,19,5.0,4 phần,19 bài giảng,05 giờ 53 phút,"Nắm chắc và sử dụng thành thạo hệ thống ngữ pháp tiếng Trung hiện đại.. Sử dụng chính xác và thành thạo hệ thống từ pháp Tiếng Hán.. Hoàn toàn có thể thi được HSK 5 với số điểm cao nhất có thể.. Nâng cao khả năng nghe, nói, đọc, và viết chính xác tuyệt đối. Nâng cao khả năng dùng từ chính xác, phân biệt cách dùng một số từ dễ gây nhầm lẫn.. Gia tăng vốn từ vựng, đặt câu dài, xử lý linh hoạt trong các tình huống giao tiếp.",Tiếng Trung
https://unica.vn/accent-reduction-noi-tieng-anh-tu-nhien-nhu-nguoi-ban-xu,Accent Reduction - Nói tiếng Anh tự nhiên như người bản xứ,Nathan Mills,700.000,399.000,198,5.0,11 phần,46 bài giảng,06 giờ 38 phút,"Biết được bí quyết để nói tiếng Anh có nhịp điệu, tự nhiên như người bản ngữ. Biết cách nối âm, nuốt âm khi nói tiếng Anh giúp bạn nâng cao khả năng nghe. Phát âm chuẩn giúp bạn tự tin khi giao tiếp tiếng Anh với người nước ngoài. Nâng cao khả năng tiếng Anh cho bản thân, mở rộng cơ hội thăng tiến trong công việc.",Tiếng Anh
https://unica.vn/khoa-hoc-tieng-nhat-so-cap-cho-nguoi-moi-bat-dau,Khóa học tiếng Nhật sơ cấp cho người mới bắt đầu,EZ Language,800.000,599.000,130,4.3,4 phần,70 bài giảng,11 giờ 22 phút,"Nền tảng ngữ pháp cơ bản của trình độ N5 ~N4. Có thể dùng chính xác danh từ, tính từ, động tính từ, động từ của tiếng Nhật. Học được cách phán đoán chính xác mẫu câu, cách chia động từ tiếng Nhật. Có thể sử dụng linh hoạt các mẫu câu thông thường, câu kính ngữ. Có thể đọc hiểu và phân tích những đoạn văn tiếng Nhật đơn giản. Có thể sử dụng những câu tiếng Nhật đơn giản, du lịch Nhật Bản.","Tiếng Nhật, Tiếng Nhật sơ cấp"
https://unica.vn/tieng-trung-ung-dung-thuc-hanh-cap-toc-nang-cao-2,Tiếng Trung ứng dụng thực hành cấp tốc siêu cấp (phần 2),Nguyễn Danh Vân,900.000,699.000,21,5.0,10 phần,40 bài giảng,07 giờ 06 phút,"Nâng cao khả năng dùng từ chính xác, phân biệt cách dùng một số từ dễ gây nhầm lẫn.. Luyện khả năng đọc và dịch đoạn văn dài. Gia tăng vốn từ vựng, đặt câu dài, xử lý linh hoạt trong các tình huống giao tiếp.. Tự tin giao tiếp bằng tiếng Trung",Tiếng Trung
https://unica.vn/tieng-trung-ung-dung-thuc-hanh-cap-toc-sieu-cap-phan-1,Tiếng Trung ứng dụng thực hành cấp tốc siêu cấp (phần 1),Nguyễn Danh Vân,800.000,299.000,36,5.0,10 phần,40 bài giảng,06 giờ 14 phút,"Nắm được các chủ đề giao tiếp nâng cao trong tiếng Trung. Tự tin giao tiếp với người Trung Quốc. Giao tiếp thành thạo, lưu loát tiếng Trung. Có thể tham dự kỳ thi đánh giá năng lực tiếng Hán HSK cấp 5 trở lên",Tiếng Trung
https://unica.vn/5-chia-khoa-tu-vung-tieng-anh-dinh-cao,5 chìa khóa từ vựng Tiếng Anh đỉnh cao, Bích Nguyên (Jaddy Nguyễn),600.000,499.000,202,4.8,2 phần,17 bài giảng,02 giờ 10 phút,"Hiểu rõ cách não bộ xử lý thông tin và học tập ngôn ngữ hiệu quả. Cung cấp các phương pháp giúp học viên thuộc từ vựng Tiếng Anh tại lớp. Thành thạo 5 chìa khoá học từ vựng đỉnh cao, nhớ 50 – 100 từ vựng mỗi ngày. Phát triển khả năng tư duy sáng tạo trong Tiếng Anh của học viên. Sở hữu các bí quyết tăng tốc học ngôn ngữ hiệu quả trong thời gian ngắn. Kích hoạt niềm tin và sự hứng thú trong việc học ngôn ngữ","Tiếng Anh, Từ vựng tiếng anh"
https://unica.vn/luyen-thi-topik-ii,Luyện thi Topik II,Châu Thùy Trang,2.500.000,1.900.000,678,4.1,2 phần,56 bài giảng,30 giờ 23 phút,"Khóa học sẽ giúp bạn ôn lại một số từ vựng cần nắm khi thi Topik II, ôn lại tất cả các cấu trúc ngữ pháp khi thi Topik II, đặc biệt là luyện giải đề thi với 16 dạng câu thường gặp trong Topik II.. Chuẩn bị kiến thức nền tảng cho kỳ thi Topik II cấp 3-4-5. Ngữ pháp tiến Hàn nắm trọn bộ. Phát âm chuẩn như người bản xứ. Được nắm cách giải đề thông minh và nhanh nhất. Biết mẹo tránh các câu hỏi bẫy",Tiếng Hàn
https://unica.vn/tieng-trung-du-lich,Tiếng Trung du lịch,Trần Thu Hiền và Nguyễn Thanh Thúy,800.000,599.000,24,5.0,2 phần,28 bài giảng,03 giờ 58 phút,"Khóa học sẽ cung cấp cho các bạn những mẫu câu, những từ vựng thiết yếu trong một chuyến đi du lịch.. Giúp bạn tự đi du lịch Trung Quốc mà không cần hướng dẫn viên.. Bạn có thể tự mình giao tiếp với người bản địa các chủ đề như: hỏi đường, mua bán, đặt vé tàu, đặt phòng khách sạn, đi taxi, mua vé tham quan.... Để có một chuyến du lịch đến đất nước Trung Quốc có rất nhất cảnh đẹp và nổi tiếng, bạn không nên bỏ qua khóa học tuyệt vời này.",Tiếng Trung
